*** 2025-11-28  07:56:39 *** (restart)
FD : 1 hour ago <=> 11/26/2025 : AG

*** 2025-11-29  16:47:06 ***
FD : 31 minutes ago <=>  ==:== AG

*** 2025-11-29  16:47:56 ***
FD : 32 minutes ago <=>  ==:== AG

*** 2025-11-29  16:48:46 ***
FD : 33 minutes ago <=>  ==:== AG

*** 2025-11-29  16:49:35 ***
FD : 34 minutes ago <=>  ==:== AG

_*** 2025-11-29  16:50:25 ***_

*** 2025-11-29  16:53:31 ***
FD : 38 minutes ago <=>  ==:== AG

_*** 2025-11-29  16:54:21 ***_

*** 2025-11-29  16:57:27 ***
FD : 41 minutes ago <=>  ==:== AG

*** 2025-11-29  16:58:16 ***
FD : 42 minutes ago <=>  ==:== AG

*** 2025-11-29  16:59:06 ***
FD : 43 minutes ago <=>  ==:== AG

*** 2025-11-29  16:59:56 ***
FD : 44 minutes ago <=>  ==:== AG

*** 2025-11-29  17:00:45 ***
FD : 45 minutes ago <=>  ==:== AG

*** 2025-11-29  17:01:35 ***
FD : 46 minutes ago <=>  ==:== AG

_*** 2025-11-29  17:02:24 ***_

*** 2025-11-29  17:05:30 ***
FD : 50 minutes ago <=>  ==:== AG

_*** 2025-11-29  17:06:20 ***_

*** 2025-11-29  17:09:26 ***
FD : 53 minutes ago <=>  ==:== AG

*** 2025-11-29  17:10:15 ***
FD : 54 minutes ago <=>  ==:== AG

*** 2025-11-29  17:11:05 ***
FD : 55 minutes ago <=>  ==:== AG

*** 2025-11-29  17:11:55 ***
FD : 56 minutes ago <=>  ==:== AG

*** 2025-11-29  17:12:44 ***
FD : 57 minutes ago <=>  ==:== AG

*** 2025-11-29  17:13:34 ***
FD : 58 minutes ago <=>  ==:== AG

_*** 2025-11-29  17:14:24 ***_

*** 2025-11-29  17:17:30 ***
FD : 1 hour ago <=>  ==:== AG

_*** 2025-11-29  17:18:19 ***_

_*** 2025-11-29  17:21:25 ***_

_*** 2025-11-29  17:24:31 ***_

_*** 2025-11-29  17:27:37 ***_

_*** 2025-11-29  17:30:43 ***_

_*** 2025-11-29  17:33:49 ***_

_*** 2025-11-29  17:36:55 ***_

_*** 2025-11-29  17:40:01 ***_

_*** 2025-11-29  17:43:07 ***_

_*** 2025-11-29  17:46:13 ***_

_*** 2025-11-29  17:49:19 ***_

_*** 2025-11-29  17:52:25 ***_

_*** 2025-11-29  17:55:31 ***_

_*** 2025-11-29  17:58:37 ***_

_*** 2025-11-29  18:01:43 ***_

_*** 2025-11-29  18:04:49 ***_

_*** 2025-11-29  18:07:55 ***_

_*** 2025-11-29  18:11:01 ***_

_*** 2025-11-29  18:14:07 ***_

*** 2025-11-29  18:17:13 ***
FD : 2 hours ago <=>  ==:== AG

_*** 2025-11-29  18:18:03 ***_

_*** 2025-11-29  18:21:09 ***_

_*** 2025-11-29  18:24:15 ***_

_*** 2025-11-29  18:27:21 ***_

_*** 2025-11-29  18:30:27 ***_

_*** 2025-11-29  18:33:33 ***_

_*** 2025-11-29  18:36:39 ***_

_*** 2025-11-29  18:39:45 ***_

_*** 2025-11-29  18:42:51 ***_

_*** 2025-11-29  18:45:57 ***_

_*** 2025-11-29  18:49:03 ***_

_*** 2025-11-29  18:52:08 ***_

_*** 2025-11-29  18:55:14 ***_

_*** 2025-11-29  18:58:20 ***_

_*** 2025-11-29  19:01:26 ***_

_*** 2025-11-29  19:04:32 ***_

_*** 2025-11-29  19:07:38 ***_

_*** 2025-11-29  19:10:44 ***_

_*** 2025-11-29  19:13:50 ***_

*** 2025-11-29  19:16:56 ***
FD : 3 hours ago <=>  ==:== AG

_*** 2025-11-29  19:17:45 ***_

_*** 2025-11-29  19:20:51 ***_

_*** 2025-11-29  19:23:57 ***_

_*** 2025-11-29  19:27:03 ***_

_*** 2025-11-29  19:30:09 ***_

_*** 2025-11-29  19:33:15 ***_

_*** 2025-11-29  19:36:21 ***_

_*** 2025-11-29  19:39:28 ***_

_*** 2025-11-29  19:42:34 ***_

_*** 2025-11-29  19:45:39 ***_

_*** 2025-11-29  19:48:45 ***_

_*** 2025-11-29  19:51:51 ***_

_*** 2025-11-29  19:54:57 ***_

_*** 2025-11-29  19:58:03 ***_

_*** 2025-11-29  20:01:09 ***_

_*** 2025-11-29  20:04:15 ***_

_*** 2025-11-29  20:07:21 ***_

_*** 2025-11-29  20:10:27 ***_

_*** 2025-11-29  20:13:33 ***_

*** 2025-11-29  20:16:39 ***
FD : 4 hours ago <=>  ==:== AG

_*** 2025-11-29  20:17:29 ***_

_*** 2025-11-29  20:20:35 ***_

_*** 2025-11-29  20:23:41 ***_

_*** 2025-11-29  20:26:46 ***_

_*** 2025-11-29  20:29:52 ***_

_*** 2025-11-29  20:32:58 ***_

_*** 2025-11-29  20:36:04 ***_

_*** 2025-11-29  20:39:11 ***_

_*** 2025-11-29  20:42:17 ***_

_*** 2025-11-29  20:45:22 ***_

_*** 2025-11-29  20:48:28 ***_

_*** 2025-11-29  20:51:34 ***_

_*** 2025-11-29  20:54:40 ***_

_*** 2025-11-29  20:57:46 ***_

_*** 2025-11-29  21:00:52 ***_

_*** 2025-11-29  21:03:58 ***_

_*** 2025-11-29  21:07:04 ***_

_*** 2025-11-29  21:10:10 ***_

_*** 2025-11-29  21:13:16 ***_

*** 2025-11-29  21:16:22 ***
FD : 5 hours ago <=>  ==:== AG

_*** 2025-11-29  21:17:12 ***_

_*** 2025-11-29  21:20:18 ***_

_*** 2025-11-29  21:23:24 ***_

_*** 2025-11-29  21:26:30 ***_

_*** 2025-11-29  21:29:36 ***_

_*** 2025-11-29  21:32:41 ***_

_*** 2025-11-29  21:35:47 ***_

_*** 2025-11-29  21:38:53 ***_

_*** 2025-11-29  21:41:59 ***_

_*** 2025-11-29  21:45:05 ***_

_*** 2025-11-29  21:48:11 ***_

_*** 2025-11-29  21:51:17 ***_

_*** 2025-11-29  21:54:24 ***_

_*** 2025-11-29  21:57:30 ***_

_*** 2025-11-29  22:00:36 ***_

_*** 2025-11-29  22:03:42 ***_

_*** 2025-11-29  22:06:48 ***_

_*** 2025-11-29  22:09:54 ***_

_*** 2025-11-29  22:13:00 ***_

*** 2025-11-29  22:16:06 ***
FD : today at 16:15 <=>  ==:== AG

_*** 2025-11-29  22:16:56 ***_

_*** 2025-11-29  22:20:02 ***_

_*** 2025-11-29  22:23:08 ***_

_*** 2025-11-29  22:26:14 ***_

_*** 2025-11-29  22:29:20 ***_

_*** 2025-11-29  22:32:26 ***_

_*** 2025-11-29  22:35:32 ***_

_*** 2025-11-29  22:38:38 ***_

_*** 2025-11-29  22:41:44 ***_

_*** 2025-11-29  22:44:50 ***_

_*** 2025-11-29  22:47:56 ***_

_*** 2025-11-29  22:51:02 ***_

_*** 2025-11-29  22:54:08 ***_

_*** 2025-11-29  22:57:14 ***_

_*** 2025-11-29  23:00:20 ***_

_*** 2025-11-29  23:03:27 ***_

_*** 2025-11-29  23:06:33 ***_

_*** 2025-11-29  23:09:39 ***_

_*** 2025-11-29  23:12:44 ***_

_*** 2025-11-29  23:15:50 ***_

_*** 2025-11-29  23:18:57 ***_

_*** 2025-11-29  23:22:03 ***_

_*** 2025-11-29  23:25:08 ***_

_*** 2025-11-29  23:28:14 ***_

_*** 2025-11-29  23:31:20 ***_

_*** 2025-11-29  23:34:27 ***_

_*** 2025-11-29  23:37:33 ***_

_*** 2025-11-29  23:40:39 ***_

_*** 2025-11-29  23:43:45 ***_

_*** 2025-11-29  23:46:51 ***_

_*** 2025-11-29  23:49:57 ***_

_*** 2025-11-29  23:53:03 ***_

_*** 2025-11-29  23:56:09 ***_

_*** 2025-11-29  23:59:15 ***_

*** 2025-11-30  00:02:21 ***
FD : yesterday at 16:15 <=> 11/28/2025 : AG

_*** 2025-11-30  00:03:11 ***_

_*** 2025-11-30  00:06:17 ***_

_*** 2025-11-30  00:09:23 ***_

_*** 2025-11-30  00:12:29 ***_

_*** 2025-11-30  00:15:35 ***_

_*** 2025-11-30  00:18:41 ***_

_*** 2025-11-30  00:21:47 ***_

_*** 2025-11-30  00:24:53 ***_

_*** 2025-11-30  00:27:59 ***_

_*** 2025-11-30  00:31:05 ***_

_*** 2025-11-30  00:34:12 ***_

_*** 2025-11-30  00:37:18 ***_

_*** 2025-11-30  00:40:24 ***_

_*** 2025-11-30  00:43:30 ***_

_*** 2025-11-30  00:46:36 ***_

_*** 2025-11-30  00:49:42 ***_

_*** 2025-11-30  00:52:48 ***_

_*** 2025-11-30  00:55:54 ***_

_*** 2025-11-30  00:59:00 ***_

_*** 2025-11-30  01:02:06 ***_

_*** 2025-11-30  01:05:12 ***_

_*** 2025-11-30  01:08:18 ***_

_*** 2025-11-30  01:11:24 ***_

_*** 2025-11-30  01:14:30 ***_

_*** 2025-11-30  01:17:36 ***_

_*** 2025-11-30  01:20:42 ***_

_*** 2025-11-30  01:23:48 ***_

_*** 2025-11-30  01:26:53 ***_

_*** 2025-11-30  01:29:59 ***_

_*** 2025-11-30  01:33:05 ***_

_*** 2025-11-30  01:39:11 ***_

_*** 2025-11-30  01:45:17 ***_

_*** 2025-11-30  01:51:23 ***_

_*** 2025-11-30  01:57:29 ***_

_*** 2025-11-30  02:03:35 ***_

_*** 2025-11-30  02:09:41 ***_

_*** 2025-11-30  02:15:47 ***_

_*** 2025-11-30  02:21:53 ***_

_*** 2025-11-30  02:27:59 ***_

_*** 2025-11-30  02:34:05 ***_

_*** 2025-11-30  02:40:11 ***_

_*** 2025-11-30  02:46:17 ***_

_*** 2025-11-30  02:52:23 ***_

_*** 2025-11-30  02:58:29 ***_

_*** 2025-11-30  03:04:35 ***_

_*** 2025-11-30  03:10:41 ***_

_*** 2025-11-30  03:16:47 ***_

_*** 2025-11-30  03:22:53 ***_

_*** 2025-11-30  03:28:59 ***_

_*** 2025-11-30  03:35:05 ***_

_*** 2025-11-30  03:41:11 ***_

_*** 2025-11-30  03:47:17 ***_

_*** 2025-11-30  03:53:23 ***_

_*** 2025-11-30  03:59:29 ***_

_*** 2025-11-30  04:05:35 ***_

_*** 2025-11-30  04:11:41 ***_

_*** 2025-11-30  04:17:47 ***_

_*** 2025-11-30  04:23:53 ***_

_*** 2025-11-30  04:29:59 ***_

_*** 2025-11-30  04:36:05 ***_

_*** 2025-11-30  04:42:11 ***_

_*** 2025-11-30  04:48:17 ***_

_*** 2025-11-30  04:54:23 ***_

_*** 2025-11-30  05:00:29 ***_

_*** 2025-11-30  05:06:35 ***_

_*** 2025-11-30  05:12:41 ***_

_*** 2025-11-30  05:18:47 ***_

_*** 2025-11-30  05:24:53 ***_

_*** 2025-11-30  05:30:59 ***_

_*** 2025-11-30  05:34:05 ***_

_*** 2025-11-30  05:37:11 ***_

_*** 2025-11-30  05:40:17 ***_

_*** 2025-11-30  05:43:23 ***_

_*** 2025-11-30  05:46:29 ***_

_*** 2025-11-30  05:49:35 ***_

_*** 2025-11-30  05:52:41 ***_

_*** 2025-11-30  05:55:47 ***_

_*** 2025-11-30  05:58:53 ***_

_*** 2025-11-30  06:01:59 ***_

_*** 2025-11-30  06:05:05 ***_

_*** 2025-11-30  06:08:11 ***_

_*** 2025-11-30  06:11:17 ***_

_*** 2025-11-30  06:14:23 ***_

_*** 2025-11-30  06:17:29 ***_

_*** 2025-11-30  06:20:35 ***_

_*** 2025-11-30  06:23:41 ***_

_*** 2025-11-30  06:26:47 ***_

_*** 2025-11-30  06:29:53 ***_

_*** 2025-11-30  06:32:59 ***_

_*** 2025-11-30  06:36:05 ***_

_*** 2025-11-30  06:39:11 ***_

_*** 2025-11-30  06:42:17 ***_

_*** 2025-11-30  06:45:23 ***_

*** 2025-11-30  06:48:29 ***
FD : online <=>  ==:== AG

*** 2025-11-30  06:49:18 ***
FD : just now <=>  ==:== AG

*** 2025-11-30  06:50:07 ***
FD : 1 minute ago <=>  ==:== AG

*** 2025-11-30  06:50:57 ***
FD : 2 minutes ago <=>  ==:== AG

*** 2025-11-30  06:51:46 ***
FD : 3 minutes ago <=>  ==:== AG

*** 2025-11-30  06:52:36 ***
FD : 4 minutes ago <=>  ==:== AG

_*** 2025-11-30  06:53:25 ***_

*** 2025-11-30  06:56:32 ***
FD : 8 minutes ago <=>  ==:== AG

_*** 2025-11-30  06:57:21 ***_

*** 2025-11-30  07:00:28 ***
FD : 11 minutes ago <=>  ==:== AG

*** 2025-11-30  07:01:18 ***
FD : 12 minutes ago <=>  ==:== AG

*** 2025-11-30  07:02:07 ***
FD : 13 minutes ago <=>  ==:== AG

*** 2025-11-30  07:02:57 ***
FD : 14 minutes ago <=>  ==:== AG

*** 2025-11-30  07:03:46 ***
FD : 15 minutes ago <=>  ==:== AG

*** 2025-11-30  07:04:36 ***
FD : 16 minutes ago <=>  ==:== AG

_*** 2025-11-30  07:05:25 ***_

*** 2025-11-30  07:08:31 ***
FD : 20 minutes ago <=>  ==:== AG

_*** 2025-11-30  07:09:21 ***_

*** 2025-11-30  07:12:27 ***
FD : 23 minutes ago <=>  ==:== AG

*** 2025-11-30  07:13:16 ***
FD : 24 minutes ago <=>  ==:== AG

*** 2025-11-30  07:14:06 ***
FD : 25 minutes ago <=>  ==:== AG

*** 2025-11-30  07:14:56 ***
FD : 26 minutes ago <=>  ==:== AG

*** 2025-11-30  07:15:45 ***
FD : 27 minutes ago <=>  ==:== AG

*** 2025-11-30  07:16:35 ***
FD : 28 minutes ago <=>  ==:== AG

_*** 2025-11-30  07:17:24 ***_

*** 2025-11-30  07:20:30 ***
FD : 31 minutes ago <=>  ==:== AG

*** 2025-11-30  07:21:19 ***
FD : 32 minutes ago <=>  ==:== AG

*** 2025-11-30  07:22:10 ***
FD : 33 minutes ago <=>  ==:== AG

*** 2025-11-30  07:22:59 ***
FD : 34 minutes ago <=>  ==:== AG

*** 2025-11-30  07:23:49 ***
FD : 35 minutes ago <=>  ==:== AG

*** 2025-11-30  07:24:38 ***
FD : 36 minutes ago <=>  ==:== AG

_*** 2025-11-30  07:25:28 ***_

*** 2025-11-30  07:28:34 ***
FD : 40 minutes ago <=>  ==:== AG

_*** 2025-11-30  07:29:24 ***_

*** 2025-11-30  07:32:30 ***
FD : 43 minutes ago <=>  ==:== AG

*** 2025-11-30  07:33:19 ***
FD : 44 minutes ago <=>  ==:== AG

*** 2025-11-30  07:34:10 ***
FD : 45 minutes ago <=>  ==:== AG

*** 2025-11-30  07:34:59 ***
FD : 46 minutes ago <=>  ==:== AG

*** 2025-11-30  07:35:49 ***
FD : 47 minutes ago <=>  ==:== AG

*** 2025-11-30  07:36:39 ***
FD : 48 minutes ago <=>  ==:== AG

_*** 2025-11-30  07:37:28 ***_

*** 2025-11-30  07:40:34 ***
FD : 52 minutes ago <=>  ==:== AG

_*** 2025-11-30  07:41:24 ***_

*** 2025-11-30  07:44:30 ***
FD : 55 minutes ago <=>  ==:== AG

*** 2025-11-30  07:45:19 ***
FD : 56 minutes ago <=>  ==:== AG

*** 2025-11-30  07:46:09 ***
FD : 57 minutes ago <=>  ==:== AG

*** 2025-11-30  07:46:58 ***
FD : 58 minutes ago <=>  ==:== AG

*** 2025-11-30  07:47:48 ***
FD : 59 minutes ago <=>  ==:== AG

*** 2025-11-30  07:48:37 ***
FD : 1 hour ago <=>  ==:== AG

_*** 2025-11-30  07:49:27 ***_

_*** 2025-11-30  07:52:33 ***_

_*** 2025-11-30  07:55:39 ***_

_*** 2025-11-30  07:58:45 ***_

_*** 2025-11-30  08:01:51 ***_

_*** 2025-11-30  08:04:57 ***_

_*** 2025-11-30  08:08:03 ***_

_*** 2025-11-30  08:11:09 ***_

_*** 2025-11-30  08:14:15 ***_

_*** 2025-11-30  08:17:21 ***_

_*** 2025-11-30  08:20:27 ***_

_*** 2025-11-30  08:23:33 ***_

_*** 2025-11-30  08:26:39 ***_

_*** 2025-11-30  08:29:45 ***_

_*** 2025-11-30  08:32:51 ***_

